play_key,catch,probability
y1_d007_MCJ_RZQ_86,0,0.012744546217626997
y1_d011_DYE_RZQ_28,0,0.9613637401748912
y1_d030_CMS_YJD_234,0,0.15162536810761565
y1_d025_JIL_RZQ_150,1,0.7045322009639884
y2_d075_VZE_YJD_45,1,0.47240861706237214
y2_d035_KNB_YJD_58,1,0.9875126935415565
y2_d015_TEQ_YJD_232,1,0.09305971089791908
y2_d065_ESW_YJD_194,1,0.9989712920780177
y1_d076_GAX_YJD_144,1,0.9966672012887374
y2_d058_POW_YJD_44,1,0.9989721223561567
y1_d088_CRQ_QEA_173,1,0.4951994790157777
y2_d026_YUH_RZQ_143,1,0.9999987623162374
y1_d095_WNA_RZQ_157,1,0.31509478981676636
y1_d019_JFU_YJD_111,1,0.9999995287591352
y1_d055_APZ_QEA_47,1,0.6578123889485296
y1_d094_XAX_QEA_48,0,0.019094935706196133
y1_d049_STK_QEA_112,1,0.995687599354972
y1_d083_YJD_RZQ_108,1,0.2665707252402261
y1_d066_IAQ_YJD_235,1,0.999375866155323
y1_d089_CRQ_QEA_5,1,0.9062140007208515
y1_d079_FBP_QEA_175,1,0.5051545760973727
y2_d079_YJD_RZQ_122,1,0.9968999181979246
y1_d091_DYE_RZQ_12,0,0.33103852852142834
y2_d006_DYE_RZQ_58,1,0.7935885309300716
y2_d064_ESW_YJD_175,1,0.9931886459362139
y2_d011_RQJ_YJD_142,1,0.9909521750149202
y2_d074_VZE_YJD_87,1,0.8017885279259414
y1_d015_IXC_QEA_250,0,0.09805057253760498
y2_d024_ALA_YJD_80,1,0.9999996904944918
y1_d072_ACN_QEA_75,1,0.9953510027613346
y2_d091_NYA_YJD_210,1,0.9988524890775426
y1_d086_CRQ_QEA_178,1,0.999882008267927
y1_d096_WNA_RZQ_245,1,0.999480706359777
y2_d098_YJD_RZQ_31,1,0.998735692358246
y2_d007_NSO_YJD_223,1,0.9997442396889384
y1_d011_GEA_YJD_138,0,0.9956790196417593
y1_d096_XAX_QEA_219,1,0.9978607423282436
y1_d008_JJS_YJD_39,0,0.04577028831434617
y1_d095_KQQ_YJD_254,1,0.9883237831897285
y2_d099_YJD_RZQ_273,1,0.7852361488280336
y2_d042_RZQ_YJD_276,1,0.9999998443792477
y1_d071_ACN_QEA_275,1,0.9878495808724704
y1_d075_PHS_RZQ_120,1,0.9998718282898394
y1_d066_OWH_QEA_90,1,0.9391803378147862
y2_d018_GIS_RZQ_200,1,0.9929505131417511
y2_d004_GHD_YJD_266,1,0.9986419278643281
y2_d034_KNB_YJD_198,1,0.6135775046175317
y2_d066_HKR_RZQ_127,1,0.9998558850432065
y2_d061_KIR_RZQ_133,1,0.9999998587882271
y2_d040_XLB_RZQ_40,1,0.984537428344755
y1_d096_XAX_QEA_31,1,0.9996479709155899
y2_d065_ESW_YJD_83,1,0.9999972303618295
y2_d047_IHI_YJD_85,1,0.7522295059796323
y1_d080_PVJ_RZQ_212,0,0.42915385870113804
y1_d050_UPU_YJD_42,0,0.15118681925172012
y2_d004_GHD_YJD_215,1,0.9999964830798294
y1_d096_KQQ_YJD_128,0,0.7177701172874091
y1_d056_WZR_YJD_146,1,0.9750279392556129
y2_d002_BEJ_RZQ_35,1,0.9942869338817605
y2_d077_MGJ_RZQ_18,0,0.04654929602146587
y2_d027_VMN_YJD_135,1,0.9956414642238854
y2_d032_KNB_YJD_63,0,0.01464049749714411
y1_d044_WJU_QEA_244,1,0.9999999813193517
y1_d013_IXC_QEA_12,1,0.999999028690316
y1_d058_KJH_RZQ_308,0,0.4226658895942204
y2_d048_DYE_RZQ_157,0,0.11025867724190962
y1_d023_AKX_YJD_200,1,0.9994941234816765
y1_d095_XAX_QEA_72,1,0.99639414810934
y1_d093_DYE_RZQ_215,1,0.9976199047287801
y1_d050_JZK_RZQ_251,0,0.4558084288252014
y2_d065_ESW_YJD_186,1,0.963671447633231
y1_d012_IXC_QEA_39,0,0.5467156653546256
y2_d006_DYE_RZQ_14,1,0.6877586227890422
y2_d088_DYE_RZQ_113,1,0.9999999971931268
y1_d065_OWH_QEA_78,1,0.9321626826684063
y1_d047_MHY_RZQ_266,1,0.9930010407864734
y2_d034_KNB_YJD_241,0,0.36142444903602383
y1_d048_STK_QEA_252,1,0.9979789410004706
y1_d022_AKX_YJD_77,1,0.9990597189716516
y1_d075_UWE_YJD_146,1,0.7619337709625926
y1_d067_UEX_RZQ_184,1,0.6729253938648944
y1_d049_STK_QEA_100,1,0.9976397323442984
y1_d081_PVJ_RZQ_285,1,0.8471498704905177
y1_d063_HCI_RZQ_85,0,0.0671416537053371
y1_d098_MRJ_YJD_60,1,0.9896271308513487
y2_d059_POW_YJD_8,1,0.9999983972507718
y1_d095_KQQ_YJD_181,1,0.9999404035837096
y2_d031_IKJ_RZQ_316,1,0.9991643114711466
y1_d050_JZK_RZQ_47,1,0.999688285663608
y2_d057.5_IAK_RZQ_184,1,0.9995504794859132
y2_d041_XLB_RZQ_135,0,0.03568801263464169
y1_d005_JJS_YJD_103,1,0.8931006649941744
y2_d017_GIS_RZQ_174,1,0.9679177872494088
y2_d005_NSO_YJD_92,1,0.9993276463549431
y1_d015_IXC_QEA_34,1,0.9999965639531717
y2_d081_YJD_RZQ_31,1,0.9999999626297312
y1_d066_IAQ_YJD_184,1,0.5174404310885048
y1_d033_AVV_YJD_54,1,0.9996314131715159
y2_d016_TEQ_YJD_12,1,0.9999580302521177
y2_d073_DYE_YJD_257,1,0.9027855445069072
y2_d025_ALA_YJD_287,0,0.6077867832396319
y1_d051_UPU_YJD_257,1,0.999990116897492
y2_d002_BEJ_RZQ_79,1,0.7920632388921636
y1_d080_PVJ_RZQ_57,1,0.9950583356144344
y1_d077_GAX_YJD_1,1,0.1849799794358249
y2_d032_KNB_YJD_267,0,0.7227274982259723
y1_d049_UPU_YJD_189,1,0.9967173239119128
y2_d009_TSZ_RZQ_112,1,0.9933926853498081
y2_d016_TEQ_YJD_177,0,0.6792679710990157
y2_d094_QZE_RZQ_238,0,0.912397030076855
y2_d095_QZE_RZQ_68,1,0.9295053867474099
y1_d091_DYE_RZQ_270,0,0.033319607369370445
y2_d029_IKJ_RZQ_159,1,0.9999962724918426
y1_d023_AKX_YJD_236,0,0.22400857069890473
y1_d065_IAQ_YJD_110,0,0.5040990364012221
y2_d071_DYE_YJD_285,0,0.018164042103722338
y1_d052_APZ_QEA_323,0,0.042071516116322594
y1_d100_MRJ_YJD_18,1,0.9429410011799026
y1_d074_UWE_YJD_43,1,0.9702203680135416
y1_d048_UPU_YJD_226,1,0.9999958371838381
y2_d050_DYE_RZQ_75,0,0.18019558332589847
y2_d068_RDO_RZQ_14,0,0.9842147809087529
y1_d074_UWE_YJD_250,1,0.4059218175441127
y1_d019_OXG_QEA_333,1,0.8628589693666096
y1_d051_JZK_RZQ_195,0,0.02179993938331948
y2_d026_YUH_RZQ_172,1,0.9999974039156894
y2_d040_XLB_RZQ_48,1,0.9219375271692773
y2_d075_VZE_YJD_35,1,0.9999368479119154
y1_d067_UEX_RZQ_36,1,0.9999999330639342
y1_d065_OWH_QEA_154,1,0.9999241612477509
y2_d020_GIS_RZQ_153,0,0.46944732150667196
y1_d062_HCI_RZQ_141,0,0.049186422658966895
y2_d030_IKJ_RZQ_64,1,0.9999446786809433
y1_d021_JFU_YJD_203,1,0.9999952810076257
y1_d046_WJU_QEA_133,0,0.13025549705006623
y1_d089_CRQ_QEA_249,0,0.1222715671195699
y1_d077_GAX_YJD_126,0,0.012498888867055741
y1_d081_FBP_QEA_154,1,0.9975168481627513
y1_d096_WNA_RZQ_261,1,0.9996870758771524
y1_d068_OWH_QEA_94,1,0.9961591841785562
y2_d063_KIR_RZQ_48,1,0.9634577779080539
y2_d050_DYE_RZQ_41,1,0.9972999117500423
y1_d099_MRJ_YJD_266,0,0.8951327121618639
y1_d010_GEA_YJD_183,1,0.5003866958401577
y2_d066_HKR_RZQ_246,1,0.6956960050867934
y2_d091_NYA_YJD_129,1,0.9864042348604766
y2_d051_DYE_RZQ_96,0,0.0660197634758278
y2_d027_YUH_RZQ_137,0,0.05454312783389334
y1_d096_KQQ_YJD_88,1,0.3733102065710442
y1_d083_YJD_RZQ_206,1,0.7261826028013929
y1_d019_OXG_QEA_339,1,0.9543065130156505
y2_d018_GIS_RZQ_47,0,0.028895147146978103
y2_d057.5_IAK_RZQ_189,1,0.9701867810847091
y1_d019_JFU_YJD_81,1,0.9999946996779376
y1_d098_MRJ_YJD_122,1,0.5388766957261324
y1_d048_MHY_RZQ_109,0,0.3109212807061095
y2_d080_YJD_RZQ_259,0,0.0480472212783409
y2_d012_RQJ_YJD_128,0,0.013860714179591732
y1_d071_ACN_QEA_269,1,0.9984316921511986
y1_d018_OXG_QEA_174,1,0.9992969001081444
y1_d095_XAX_QEA_146,1,0.9999988267237335
y1_d014_IXC_QEA_235,1,0.9763145893492404
y1_d091_DYE_RZQ_178,1,0.9999652327076223
y2_d064_HKR_RZQ_5,0,0.04862838633270662
y1_d074_PHS_RZQ_161,1,0.8834144558874529
y1_d051_UPU_YJD_252,1,0.9867995941016403
y2_d073_DYE_YJD_174,1,0.9985149670499536
y2_d026_VMN_YJD_95,1,0.9376565511995708
y1_d068_OWH_QEA_335,1,0.9466994868207286
y1_d097_MRJ_YJD_155,1,0.8986752291265891
y1_d049_UPU_YJD_104,0,0.02127124187222016
y2_d079_YJD_RZQ_84,0,0.029643761460544798
y2_d010_JMJ_YJD_58,1,0.7836365268231357
y2_d012_RQJ_YJD_180,0,0.10280271740181227
y1_d064_IAQ_YJD_201,1,0.4988528449063981
y2_d029_IKJ_RZQ_46,1,0.9999733925131851
y2_d080_YJD_RZQ_155,1,0.999758358350053
y1_d089_CRQ_QEA_192,1,0.999984784747183
y2_d008_JMJ_YJD_279,1,0.998573713979915
y2_d003_GHD_YJD_143,1,0.9951474624872337
y2_d010_TSZ_RZQ_112,1,0.9979152045971699
y2_d007_NSO_YJD_240,1,0.8726332555816136
y1_d061_HCI_RZQ_48,1,0.9877075868328847
y1_d073_PHS_RZQ_199,1,0.9959351254144764
y2_d053_PTB_YJD_103,1,0.9971648677830827
y2_d013_BVD_RZQ_219,0,0.015019443976858036
y1_d064_UEX_RZQ_176,1,0.9913267739820633
y1_d087_CRQ_QEA_230,1,0.9956320679425532
y2_d067_HKR_RZQ_96,0,0.06154494637606501
y1_d047_MHY_RZQ_185,1,0.9991861237001807
y2_d028_VMN_YJD_147,0,0.22594738622480254
y1_d059_JNJ_QEA_229,1,0.9999976899392482
y2_d044_RZQ_YJD_149,0,0.015478324390723136
y2_d062_KIR_RZQ_173,1,0.9999960416770333
y2_d087_DYE_RZQ_68,1,0.9477712292879105
y2_d088_DYE_RZQ_27,1,0.9988041224230984
y1_d001_CGA_QEA_287,1,0.9976288841319063
y1_d006_JJS_YJD_144,1,0.9999423706365478
y1_d007_JJS_YJD_108,1,0.9650458491167588
y1_d001_CGA_QEA_127,1,0.49716768453213206
y1_d096_WNA_RZQ_82,1,0.9543322919291096
y1_d062_HCI_RZQ_123,0,0.41351986445679706
y1_d048_MHY_RZQ_32,1,0.6658311998398704
y1_d040_TKJ_YJD_104,0,0.6274426379013734
y1_d051_UPU_YJD_79,1,0.9999785775499829
y2_d086_LFS_YJD_231,1,0.9987764920321126
y2_d043_RZQ_YJD_344,1,0.9518772342347466
y1_d048_UPU_YJD_193,1,0.5756649906973479
y2_d026_VMN_YJD_220,1,0.9999983966931125
y1_d021_JFU_YJD_232,1,0.9999261116317036
y1_d058_OXG_QEA_223,1,0.999958009266734
y1_d034_AVV_YJD_183,0,0.02986351544527865
y1_d046_MHY_RZQ_155,0,0.30434653191513555
y1_d073_PHS_RZQ_138,0,0.05462348937662376
y1_d002_CGA_QEA_214,1,0.9998878547937037
y1_d054_APZ_QEA_34,1,0.9987709962846308
y2_d011_RQJ_YJD_233,1,0.6028658952047417
y1_d073_UWE_YJD_1,1,0.928567616876543
y1_d057_OXG_QEA_96,0,0.01787319494064383
y2_d071_DYE_YJD_311,1,0.9945529074320746
y1_d005_JJS_YJD_212,1,0.9968923281905
y2_d014_TEQ_YJD_26,1,0.9988865555711248
y1_d051_JZK_RZQ_231,1,0.9998548136030494
y1_d077_GAX_YJD_137,1,0.8948452702306677
y1_d021_JFU_YJD_12,1,0.9871135580250683
y2_d095_QZE_RZQ_97,0,0.1931885007998831
y1_d064_UEX_RZQ_276,1,0.9995473846625864
y1_d094_KQQ_YJD_320,0,0.08540695437753405
y1_d012_IXC_QEA_52,0,0.5224756545103334
y2_d061_KIR_RZQ_84,1,0.9976204841842617
y2_d041_XLB_RZQ_92,1,0.8587936019061293
y1_d078_GAX_YJD_68,0,0.14622867051204919
y1_d041_TKJ_YJD_230,1,0.6552036009791647
y2_d046_IHI_YJD_184,1,0.953427401048919
y1_d017_OXG_QEA_39,0,0.01980250416128028
y2_d041_XLB_RZQ_80,1,0.9990191471938478
y2_d024_ALA_YJD_52,1,0.9997235824815868
y2_d071_DYE_YJD_67,0,0.09969554574648325
y2_d004_GHD_YJD_196,0,0.33811431520114893
y2_d072_XFE_RZQ_146,1,0.9903167258010092
y2_d072_DYE_YJD_179,1,0.9628729488392327
y2_d024.5_ALA_YJD_17,0,0.014014769241523627
y2_d030_IKJ_RZQ_350,0,0.3712185812446556
y1_d073_UWE_YJD_151,1,0.996109177456776
y2_d035_KNB_YJD_31,0,0.1526598706681036
y1_d084_YJD_RZQ_4,1,0.8835114750494143
y2_d008_JMJ_YJD_224,1,0.9709805926500705
y2_d086_LFS_YJD_22,1,0.9995961089015861
y1_d049_UPU_YJD_24,1,0.9999164049955445
y2_d066_HKR_RZQ_206,1,0.9953405860124596
y2_d024.5_ALA_YJD_10,1,0.9884777300638881
y2_d034_KNB_YJD_311,1,0.9973161956297144
y1_d086_DYE_YJD_276,1,0.9701841686676159
y2_d085_LFS_YJD_94,1,0.9999383210908896
y1_d051_JZK_RZQ_260,1,0.9955389029147556
y1_d099_MRJ_YJD_112,0,0.7552075446996123
y2_d098_YJD_RZQ_207,1,0.9999430414766969
y2_d032_KNB_YJD_61,1,0.996845041427434
y2_d052_PTB_YJD_102,0,0.4606461172476475
y1_d046_WJU_QEA_340,0,0.9875554897120556
y1_d094_WNA_RZQ_347,1,0.8852535553544695
y2_d003_GHD_YJD_166,0,0.7978638134750099
y1_d042_TKJ_YJD_30,0,0.08712061892712301
y1_d095_KQQ_YJD_123,1,0.9996751351375264
y1_d032_REC_QEA_55,1,0.9999891101190043
y1_d008_MCJ_RZQ_12,1,0.5035035245307212
y2_d005_DYE_RZQ_83,1,0.8945566487598774
y1_d031_REC_QEA_6,1,0.30905207234407833
y1_d031_REC_QEA_70,1,0.9631544626418512
y1_d009_DYE_RZQ_159,0,0.09047694852353419
y1_d019_OXG_QEA_259,1,0.9824931232868
y1_d089_CRQ_QEA_50,0,0.20972583331723024
y2_d006_NSO_YJD_127,0,0.36237938965186134
y1_d019_OXG_QEA_91,1,0.9937776634790908
y1_d040_TKJ_YJD_211,1,0.5266178097176626
y1_d028_CMS_YJD_272,1,0.9999997151644916
y1_d008_MCJ_RZQ_198,0,0.7192036775856977
y2_d001_BEJ_RZQ_273,0,0.07663145476926884
y1_d033_REC_QEA_174,1,0.9897468337871285
y1_d030_CMS_YJD_263,1,0.9709564502358434
y1_d040_TKJ_YJD_67,1,0.9999319490222933
y1_d060_JNJ_QEA_10,0,0.13276125473737746
y2_d003_GHD_YJD_33,1,0.5130462723756194
y1_d054_APZ_QEA_264,1,0.9993767320681727
y1_d049_JZK_RZQ_190,1,0.9709284808934359
y2_d025_ALA_YJD_15,1,0.9999990606444997
y2_d074.5_VZE_YJD_20,1,0.9995732811162978
y1_d082_FBP_QEA_285,1,0.9777005931913086
y2_d028_VMN_YJD_64,1,0.9999999623045538
y2_d037_UKI_RZQ_227,1,0.3146132389424292
y1_d036_HMN_RZQ_339,0,0.13635927750627905
y1_d035_AVV_YJD_215,1,0.9996604517320937
y2_d034_KNB_YJD_212,1,0.9992966661072296
y2_d088_DYE_RZQ_179,1,0.9941972212735983
y1_d078_GAX_YJD_103,1,0.9999912698218006
y1_d006_JJS_YJD_87,1,0.9422592997275143
y1_d041_TKJ_YJD_227,1,0.99990595343291
y1_d064_IAQ_YJD_273,0,0.038729715124964544
y2_d011_RQJ_YJD_105,1,0.9999273992539928
y2_d082_WMI_YJD_133,1,0.9992817045528009
y2_d037_UKI_RZQ_163,1,0.9999962747103088
y2_d012_BVD_RZQ_121,0,0.047397904106419135
y1_d016_OXG_QEA_212,1,0.8935555851851655
y2_d013_RQJ_YJD_28,1,0.996437603551652
y2_d025_ALA_YJD_186,1,0.9886050109944584
y2_d011_BVD_RZQ_198,1,0.9999999750429758
y1_d054_APZ_QEA_247,1,0.9999416863267946
y2_d043_RZQ_YJD_86,1,0.912212771122281
y1_d064_UEX_RZQ_73,1,0.8810386008912268
y1_d095_KQQ_YJD_12,0,0.631557808679879
y1_d051_JZK_RZQ_212,1,0.999203230460658
y2_d083_WMI_YJD_33,1,0.9988353746767734
y1_d047_MHY_RZQ_143,0,0.014607817936848557
y1_d047_MHY_RZQ_244,1,0.9999720883386995
y1_d038_HMN_RZQ_287,1,0.35280144987426676
y2_d081_YJD_RZQ_144,1,0.9999003070905725
y2_d011_RQJ_YJD_206,1,0.9999432263466851
y1_d093_DYE_RZQ_186,1,0.8989427225911515
y1_d054_APZ_QEA_126,1,0.884307832332348
y1_d091_DYE_RZQ_46,1,0.9989986143386942
y2_d047_IHI_YJD_57,1,0.8213608486306048
y2_d091_NYA_YJD_116,1,0.943859060259714
y2_d060_POW_YJD_9,1,0.9016864723398126
y2_d011_RQJ_YJD_9,0,0.102491747737572
y2_d079_YJD_RZQ_189,1,0.8057112828617417
y2_d018_GIS_RZQ_77,1,0.9969675014700675
y1_d056_KJH_RZQ_254,1,0.9996280667320099
y1_d062_HCI_RZQ_138,1,0.9993850903964799
y2_d071_DYE_YJD_15,1,0.9999414490995551
y2_d012_RQJ_YJD_224,1,0.9999999583204904
y2_d086_LFS_YJD_91,0,0.38580291391254046
y1_d098_MRJ_YJD_221,1,0.9863434101570612
y1_d063_HCI_RZQ_261,1,0.7683610489945993
y1_d038_HMN_RZQ_72,1,0.9993914977252105
y2_d005_NSO_YJD_209,1,0.9977731283566466
y2_d031_IKJ_RZQ_264,0,0.02002113835199691
y1_d024_AKX_YJD_118,0,0.027545285569766834
y1_d078_GAX_YJD_112,0,0.0605581403433692
y2_d005_NSO_YJD_141,1,0.9911716772231794
y2_d006_DYE_RZQ_284,1,0.999987422807692
y2_d007_DYE_RZQ_146,1,0.6712169337999182
y1_d054_APZ_QEA_64,1,0.9989567811644474
y2_d029_IKJ_RZQ_30,0,0.0558240251445182
y2_d095_QZE_RZQ_11,1,0.603893253656571
y2_d096_QZE_RZQ_13,0,0.6653665712230421
y1_d098_MRJ_YJD_178,0,0.015029102363615597
y2_d013_RQJ_YJD_225,1,0.5548275855576743
y1_d050.5_STK_QEA_222,1,0.9780799938564257
y1_d064_UEX_RZQ_307,1,0.99907260953569
y2_d024_ALA_YJD_128,1,0.9998945454247381
y2_d009_TSZ_RZQ_118,1,0.40160733065833354
y1_d033_AVV_YJD_81,0,0.05019334845492413
y2_d064_ESW_YJD_212,1,0.6319273397102729
y1_d083_YJD_RZQ_118,1,0.9999998387799884
y2_d009_JMJ_YJD_111,1,0.9808826137073547
y1_d044_WJU_QEA_195,1,0.9702637942984255
y2_d068_RDO_RZQ_108,1,0.9997707482107903
y1_d053_APZ_QEA_122,0,0.014252526733354995
y1_d056_KJH_RZQ_99,0,0.02079685734211841
y2_d066_HKR_RZQ_300,1,0.9999264345281145
y2_d072_DYE_YJD_332,1,0.9991462201221313
y1_d066_IAQ_YJD_286,1,0.9999000852146627
y2_d083_WMI_YJD_186,1,0.9998928676872666
y1_d050_UPU_YJD_224,1,0.9943379590462501
y1_d062_HCI_RZQ_35,1,0.9761777680327952
y1_d027_JIL_RZQ_287,1,0.9999726278861594
y1_d022_AKX_YJD_57,1,0.9998588274562268
y1_d094_XAX_QEA_121,1,0.990331762954441
y2_d093_QZE_RZQ_254,1,0.9902469872040657
y1_d065_UEX_RZQ_105,1,0.9962216256778473
y2_d039_XLB_RZQ_241,1,0.9861068239020225
y2_d092_NYA_YJD_108,1,0.9999969238202953
y2_d073_DYE_YJD_260,1,0.9999986839647852
y1_d071_ACN_QEA_349,1,0.9955688355504749
y1_d052_APZ_QEA_359,1,0.9978449319455583
y1_d023_AKX_YJD_249,1,0.9852871321315732
y2_d007_NSO_YJD_41,0,0.2703228826377899
y2_d053_PTB_YJD_9,1,0.9577737890029915
y1_d004_CGA_QEA_115,1,0.9994300396804334
y1_d043_WJU_QEA_165,0,0.08395987539913452
y1_d043_WJU_QEA_14,1,0.9999919450719469
y2_d003_GHD_YJD_224,1,0.9999416802325929
y1_d064_UEX_RZQ_42,1,0.9913242624832298
y2_d002_GHD_YJD_278,0,0.21682845782648874
y1_d092_DYE_RZQ_324,1,0.8657271749216695
y1_d015_IXC_QEA_10,1,0.941223054475056
y2_d072_XFE_RZQ_206,1,0.6722805099617766
y2_d068_RDO_RZQ_132,1,0.9999972926746113
y1_d094_XAX_QEA_182,1,0.9999454987411296
y1_d058_OXG_QEA_306,1,0.9958403070215425
y1_d096_XAX_QEA_201,1,0.8992945108787478
y2_d056_IAK_RZQ_182,1,0.9975518892197083
y2_d007_NSO_YJD_145,1,0.9995885102207627
y2_d036_UKI_RZQ_86,1,0.9969898620944413
y1_d067_OWH_QEA_152,1,0.9339543795900016
y2_d053_PTB_YJD_88,1,0.9999992045874789
y2_d026_VMN_YJD_48,1,0.9862879240303112
y1_d100_MRJ_YJD_247,1,0.9996326868240931
y2_d057_IAK_RZQ_215,1,0.9731380255660272
y1_d058_KJH_RZQ_268,0,0.09094913099978823
y2_d045_IHI_YJD_129,0,0.2639491278170263
y1_d057_OXG_QEA_82,0,0.48943718597903046
y1_d026_JIL_RZQ_10,1,0.7856087321940779
y1_d039_HMN_RZQ_184,0,0.008269816545896832
y2_d002_BEJ_RZQ_181,1,0.5518212858179117
y2_d048_DYE_RZQ_130,1,0.8472297760964357
y2_d050_DYE_RZQ_81,1,0.9999970886519182
y2_d032_KNB_YJD_72,1,0.9807805527918616
y1_d045_VHS_YJD_94,1,0.5509184815332976
y2_d012_BVD_RZQ_256,1,0.9763329621300197
y2_d038_UKI_RZQ_152,0,0.23744016310703195
y1_d066_IAQ_YJD_115,0,0.01581917337426566
y1_d065_IAQ_YJD_169,1,0.9996232958605787
y1_d067_IAQ_YJD_47,1,0.9995671130212836
y2_d033_KNB_YJD_132,1,0.999415252191978
y2_d070_RDO_RZQ_133,1,0.7789471938693352
y1_d015_IXC_QEA_168,0,0.07616710700850113
y1_d062_HCI_RZQ_228,1,0.9999999992937492
y2_d057_IAK_RZQ_144,0,0.05724420526856667
y2_d081_YJD_RZQ_261,1,0.9938150007784066
y2_d022_DMS_RZQ_103,0,0.03369550188635087
y1_d051_JZK_RZQ_81,1,0.9914471972587947
y1_d010_GEA_YJD_169,1,0.9876085765590714
y2_d026_VMN_YJD_45,1,0.9998857883546431
y1_d043_WJU_QEA_255,1,0.9999131239371736
y2_d077_MGJ_RZQ_160,1,0.9999182824271766
y1_d073_PHS_RZQ_155,1,0.99999750003233
y2_d082_WMI_YJD_129,1,0.9805101192050052
y2_d071_DYE_YJD_261,1,0.9566561688608484
y1_d036_HMN_RZQ_101,1,0.9999992847011102
y2_d058_POW_YJD_110,1,0.9999996273687136
y1_d019_JFU_YJD_235,1,0.8731620188854509
y1_d066_OWH_QEA_63,1,0.9999195314485729
y1_d064_UEX_RZQ_4,1,0.999713974924945
y2_d013_BVD_RZQ_250,1,0.9999978530886966
y2_d077_MGJ_RZQ_26,1,0.997496191505842
y1_d052_APZ_QEA_263,1,0.9055004985187411
y1_d095_XAX_QEA_41,0,0.09784502784057217
y2_d047_IHI_YJD_80,1,0.5181879176996299
y2_d012_BVD_RZQ_133,1,0.9732144776298015
y2_d093_QZE_RZQ_250,0,0.021712295717187517
y2_d013_BVD_RZQ_54,1,0.9972252545177263
y1_d092_DYE_RZQ_276,1,0.9881776305407386
y1_d058_OXG_QEA_309,1,0.9974253092559698
y1_d083_YJD_RZQ_245,1,0.9930072382122483
y2_d031_IKJ_RZQ_141,1,0.9999821523044693
y2_d009_TSZ_RZQ_27,1,0.9999888798163393
y1_d090_DYE_RZQ_97,0,0.597927762326606
y1_d072_ACN_QEA_211,1,0.9266490669437979
y2_d032_KNB_YJD_102,1,0.9970695293850278
y1_d058_OXG_QEA_297,0,0.20998712619798485
y1_d024_AKX_YJD_62,1,0.99997096074791
y2_d065_ESW_YJD_273,1,0.8851234930093874
y2_d004_GHD_YJD_62,1,0.8394251433559521
y1_d058_OXG_QEA_155,1,0.9999473117373714
y2_d057.5_IAK_RZQ_70,0,0.7291477205778186
y2_d003_GHD_YJD_99,1,0.9981403868568246
y1_d023_AKX_YJD_213,1,0.9975648322088047
y1_d094_XAX_QEA_305,1,0.9997669314513127
y2_d081_YJD_RZQ_154,0,0.8501305380566366
y2_d053_PTB_YJD_27,1,0.9536424576964285
y2_d024.5_ALA_YJD_138,0,0.1534550437128786
y1_d068_OWH_QEA_284,1,0.9777342873480704
y2_d033_KNB_YJD_71,1,0.9994564065514656
y2_d048_DYE_RZQ_193,1,0.9783197269763346
y1_d019_JFU_YJD_119,0,0.06395803752617078
y2_d063_KIR_RZQ_151,1,0.7246242390401801
y2_d076_MGJ_RZQ_136,1,0.9961640060942616
y1_d023_AKX_YJD_238,1,0.9253340537913868
y1_d093_DYE_RZQ_224,1,0.9986748936463621
y2_d098_YJD_RZQ_27,1,0.4751983526501518
y1_d073_PHS_RZQ_107,1,0.8207258934796551
y2_d039_XLB_RZQ_159,0,0.09846045767539038
y2_d076_MGJ_RZQ_47,1,0.981179086057152
y2_d052_PTB_YJD_283,1,0.9999999567543377
y1_d039_HMN_RZQ_251,1,0.984495541994057
y1_d033_AVV_YJD_151,1,0.8352837858006968
y1_d041_TKJ_YJD_57,0,0.025356150321215666
y2_d020_GIS_RZQ_143,1,0.9961328968942788
y1_d074_PHS_RZQ_174,1,0.9981728336075774
y1_d056_KJH_RZQ_31,0,0.09750876531994787
y1_d082_YJD_RZQ_134,1,0.6249999446613261
y2_d053_PTB_YJD_137,1,0.9683848023741922
y2_d079_YJD_RZQ_291,0,0.9999740371916234
y2_d033_KNB_YJD_47,0,0.3744672875389442
y1_d096_KQQ_YJD_223,1,0.839634193843634
y1_d067_OWH_QEA_195,0,0.06532005333012471
y2_d049_DYE_RZQ_282,1,0.5292111419252393
y2_d013_BVD_RZQ_267,1,0.9996003677001264
y2_d028_VMN_YJD_141,1,0.6216614176517522
y1_d022_AKX_YJD_285,1,0.8110870300323797
y2_d073_DYE_YJD_243,0,0.7404980642252726
y2_d053_PTB_YJD_149,0,0.522014514187715
y2_d005_DYE_RZQ_164,0,0.09719197115302922
y1_d044_WJU_QEA_47,0,0.11742913040428735
y1_d067_IAQ_YJD_111,1,0.8674419839318432
y2_d083_WMI_YJD_69,1,0.9996305908330669
y2_d084_LFS_YJD_194,1,0.6848445911477579
y1_d019_OXG_QEA_330,1,0.9999999866220479
y1_d095_KQQ_YJD_134,0,0.05498091050170937
y2_d025_ALA_YJD_264,1,0.9999997062670553
y1_d052_APZ_QEA_281,1,0.9991595654836435
y2_d097_YJD_RZQ_118,0,0.20248508645599408
y2_d059_POW_YJD_11,0,0.040150266855481384
y1_d064_IAQ_YJD_123,1,0.999998832528716
y2_d008_JMJ_YJD_66,1,0.6688749599003412
y1_d057_OXG_QEA_279,1,0.6756558599563988
y1_d092_DYE_RZQ_205,1,0.9852488014108253
y2_d003_GHD_YJD_84,1,0.999780785963812
