play_key,year,day,venue,player_team,player_id,player_position,hangtime,t_dist_react,direct_dist_traveled,t_route_dist,route_eff,max_sprint,angle_route,direction,backwards,dist_to_result,dist_from_result,ball_position_z,catch
y1_d027_JIL_RZQ_287,1,27.0,RZQ,JIL,JIL-1986,9,4.7,2.0793755724160583,25.838782649730227,28.961459199214357,0.8922,9.221002443402007,-79.39092869549641,In,0,24.806241154193444,1.0454115457560087,3.00954,True
y1_d022_AKX_YJD_57,1,22.0,YJD,YJD,YJD-0193,8,4.45,5.573719623723468,28.901074052014025,33.73194447328258,0.8568,11.96627041449907,57.775858042989846,Back Right,0,28.787405361720225,0.6957119662619001,5.06607,True
y1_d094_XAX_QEA_121,1,94.0,QEA,QEA,QEA-0424,9,4.3,6.328033540514385,51.22809414081303,51.69374463448301,0.991,16.695164968174133,-163.36191489757053,In Left,0,51.347807204592485,0.7960999560356402,6.22329,True
y2_d093_QZE_RZQ_254,2,93.0,RZQ,QZE,QZE-1638,8,2.85,3.291959035735585,15.166380581074705,16.681064824994323,0.9092,7.708492120381278,-135.01843209851518,In Left,0,15.46832391808819,0.6978297549546171,2.357544,True
y1_d065_UEX_RZQ_105,1,65.0,RZQ,UEX,UEX-2073,8,4.05,6.37736432736261,40.41443673862104,45.82099748033429,0.882,15.632464616105173,-150.3012779567465,In Left,0,39.28729653494754,1.7864996173803478,3.9045,True
y2_d039_XLB_RZQ_241,2,39.0,RZQ,RZQ,RZQ-0310,8,3.0,7.324130141825455,22.765856449077425,26.699064857243,0.8527,11.928919333855374,-41.897700452564926,In Right,0,21.406448641939622,1.449975075647901,4.87032,True
y2_d092_NYA_YJD_108,2,92.0,YJD,YJD,YJD-0011,8,6.55,5.8837231492034,56.829651426082144,75.80263028328807,0.7497,17.496319832018067,173.3953700765202,Back Left,0,57.09406787714463,0.6023982818700616,5.87988,True
y2_d073_DYE_YJD_260,2,73.0,YJD,DYE,DYE-0089,8,5.02,1.514340053217099,11.864974577722444,14.567530878547684,0.8145,6.408628717998713,-37.37144239155451,In Right,0,13.910437422342268,2.1513411196042496,3.99888,True
y1_d071_ACN_QEA_349,1,71.0,QEA,QEA,QEA-0424,8,5.35,1.61939267069442,65.8860278505997,68.96318101802025,0.9554,18.08249482759033,64.58809317070909,Back,1,64.56907707276679,2.948538601900967,4.75386,True
y1_d052_APZ_QEA_359,1,52.0,QEA,APZ,APZ-2471,8,5.7,1.945736406028554,80.52725725864505,84.64806590925656,0.9513,22.972909944789592,47.812116586315604,Back Right,0,76.68491238724866,4.212475528712301,4.92624,True
y1_d023_AKX_YJD_249,1,23.0,YJD,YJD,YJD-0338,8,4.09,1.4584012759210467,42.522730400810374,44.80418202328507,0.9491,18.298378843586754,83.86630936227688,Back,1,40.85206928128001,1.9047950263742424,-0.454131,True
y2_d007_NSO_YJD_41,2,7.0,YJD,YJD,YJD-0366,9,2.95,5.739935020320084,41.88735311200745,42.96758374854457,0.9749,21.09669684916164,-36.74908869946222,In Right,0,52.76706597812692,20.93726221572438,-1.185231,False
y2_d053_PTB_YJD_9,2,53.0,YJD,YJD,YJD-0278,9,5.0,8.095151734342217,76.67962428135652,79.5721752100257,0.9636,23.141622035834935,-19.104629417688425,In Right,0,78.04734946338665,1.4256284403728863,6.3798,True
y1_d004_CGA_QEA_115,1,4.0,QEA,CGA,CGA-1547,8,4.75,2.255686524552827,44.78834731311262,48.70359673813123,0.9196,17.79714848979595,49.16759467143022,Back Right,0,44.88173550671145,0.9580008258869182,4.9953,True
y1_d043_WJU_QEA_165,1,43.0,QEA,QEA,QEA-0252,8,3.75,5.354239837642551,61.939416968679964,63.780266246608186,0.9711,24.942200214957143,33.45724142133922,Back Right,0,81.25697579414337,20.332870363281227,-0.647367,False
y1_d043_WJU_QEA_14,1,43.0,QEA,QEA,QEA-0364,7,5.8,4.328938970020559,44.64621387900659,55.52503991124166,0.8041,17.703908907604692,-94.0230763198879,In,0,44.478582614557325,0.6200341039007464,6.22032,True
y2_d003_GHD_YJD_224,2,3.0,YJD,GHD,GHD-2567,7,5.74,2.8795879094029075,55.140461159932286,63.01498954047877,0.875,16.882082843669057,8.104136429017238,Back Right,0,55.272069050923015,0.4872733319196128,5.84979,True
y1_d064_UEX_RZQ_42,1,64.0,RZQ,RZQ,RZQ-0274,8,4.45,9.616170060065736,54.95151355167571,62.107323561924524,0.8848,19.3309732235107,-12.733154842324064,In Right,0,54.387023483364125,0.8175921966359475,5.09016,True
y2_d002_GHD_YJD_278,2,2.0,YJD,GHD,GHD-2483,8,4.05,6.3902282834385,79.00360759585602,80.77126126236124,0.9781,29.004764728084986,28.24838532862117,Back Right,0,81.83420057897554,3.107042226941899,1.72233,False
y1_d092_DYE_RZQ_324,1,92.0,RZQ,DYE,DYE-0276,7,4.75,6.083346686555474,73.37083341498854,78.36049682232904,0.9363,23.47519263076935,102.47852058241159,Back,1,71.7268704267097,1.6448512759517,2.89638,True
y1_d015_IXC_QEA_10,1,15.0,QEA,QEA,QEA-0117,8,4.2,5.836623865842754,61.53021487700169,62.625594993315296,0.9825,20.86016532297633,-7.93892921076766,In Right,0,60.38116496474708,4.608680936016309,2.010951,True
y2_d072_XFE_RZQ_206,2,72.0,RZQ,XFE,XFE-2568,7,5.55,4.825115122517895,96.00145548771643,97.1400747228631,0.9883,26.57809334212766,78.79962304340074,Back,1,98.65633055009701,2.736544896397661,4.30389,True
y2_d068_RDO_RZQ_132,2,68.0,RZQ,RDO,RDO-2171,8,5.85,8.356074149348414,39.712199511611075,61.825376032162154,0.6423,17.209074398819503,-86.72643779730093,In,0,38.95422437166606,1.5762698164020028,5.35686,True
y1_d094_XAX_QEA_182,1,94.0,QEA,QEA,QEA-0182,8,4.0,0.8949202239232149,11.277530426471918,14.075876417677254,0.8012,7.183161764410049,162.55123290820686,Back Left,0,11.73098161493743,2.773885998017898,5.4252,True
y1_d058_OXG_QEA_306,1,58.0,QEA,OXG,OXG-0085,8,5.9,3.2104653364917524,83.17838625857082,85.83736363199544,0.969,24.90173374798509,-84.32212156031703,In,0,85.73313180205984,2.559743286066771,5.50221,True
y1_d096_XAX_QEA_201,1,96.0,QEA,QEA,QEA-0365,7,4.2,6.619690822466942,61.9491177830645,64.89268982730428,0.9546,20.72429056900775,52.85047166098563,Back Right,0,64.00392870207266,2.1658441772205186,3.84387,True
y2_d056_IAK_RZQ_182,2,56.0,RZQ,IAK,IAK-2490,7,5.95,5.7354681164811545,83.6273595525412,84.97741124760171,0.9841,20.731283098831735,-124.04949540965723,In Left,0,83.67314694081968,0.91843073228197,4.2348,True
y2_d007_NSO_YJD_145,2,7.0,YJD,YJD,YJD-0106,8,3.55,0.644209118007765,10.433856554505656,11.601841651627725,0.8993,5.84813719350598,-140.05985675930404,In Left,0,13.121251539834157,2.8439474305267716,3.01653,True
y2_d036_UKI_RZQ_86,2,36.0,RZQ,UKI,UKI-1222,9,5.1,6.8579754231895995,66.32173342788923,72.35616681691867,0.9166,21.408478920569635,-57.52093618658152,In Right,0,63.893785025227594,2.530676543930508,5.09676,True
y1_d067_OWH_QEA_152,1,67.0,QEA,QEA,QEA-0252,8,3.95,5.201046534419606,52.71495149623114,54.23305801333325,0.972,18.719776088958675,139.98952481258397,Back Left,0,54.95697120857371,3.5395639689091425,5.02044,True
y2_d053_PTB_YJD_88,2,53.0,YJD,YJD,YJD-0185,7,5.65,1.4056247248075235,25.329123691513683,39.9838367362513,0.6335,11.88971458204087,-122.31879724599831,In Left,0,26.39981452093935,3.8155558703811225,5.0331,True
y2_d026_VMN_YJD_48,2,26.0,YJD,VMN,VMN-2212,7,5.4,8.458619943934536,80.29356546878458,84.34892172131576,0.9519,21.312119742171884,-139.6174804273391,In Left,0,80.80116464760889,0.6226427547157553,3.5448,True
y1_d100_MRJ_YJD_247,1,100.0,YJD,MRJ,MRJ-1450,7,6.95,1.1342870747495664,96.21221334217397,99.50477169746172,0.9669,21.65288573787894,-34.7895462172744,In Right,0,96.67592159467628,1.7869773417701862,6.09381,True
y2_d057_IAK_RZQ_215,2,57.0,RZQ,RZQ,RZQ-0231,9,2.77,4.307836099200089,22.38251657901767,25.29068457499401,0.885,12.98114452983806,-88.56531278205577,In,0,19.87848974645711,2.518720693129753,3.95214,True
y1_d058_KJH_RZQ_268,1,58.0,RZQ,RZQ,RZQ-0274,8,3.0,8.791900772181588,47.476292517950476,50.01210701400848,0.9493,23.805248114518008,145.00041645249638,Back Left,0,62.12681378575598,28.56434952383829,-0.745815,False
y2_d045_IHI_YJD_129,2,45.0,YJD,IHI,IHI-2444,8,4.5,6.359784593624546,81.93267774514636,85.81771406197488,0.9547,28.583093782425458,-60.531154401537314,In,0,91.38141498691077,10.660568083362147,-0.0951207,False
y1_d057_OXG_QEA_82,1,57.0,QEA,OXG,OXG-0085,8,3.3,5.3023860541612695,54.490745457371,54.781890384305385,0.9947,25.52246383915046,-86.87082555224077,In,0,55.543327578124966,1.052587611982959,-0.759432,False
y1_d026_JIL_RZQ_10,1,26.0,RZQ,RZQ,RZQ-0014,9,4.1,6.289350262377756,64.08648462975638,68.60714993526173,0.9341,22.855777080490004,-75.29228628648987,In,0,67.05118977266547,3.1268558473328825,2.661891,True
y1_d039_HMN_RZQ_184,1,39.0,RZQ,RZQ,RZQ-0014,9,5.4,3.6396480451181756,93.02151954171678,94.45981278819737,0.9848,26.978531579298703,110.64281332561796,Back,1,129.08954412817482,37.37284488943812,-3.57909,False
y2_d002_BEJ_RZQ_181,2,2.0,RZQ,BEJ,BEJ-2334,7,2.45,6.397015807313963,33.20143756962941,34.611496906852196,0.9593,21.754057040063042,1.568341039862985,Back Right,0,32.92588548012035,3.1793116519146034,0.2043498,True
y2_d048_DYE_RZQ_130,2,48.0,RZQ,DYE,DYE-0095,9,4.25,6.731356814038007,67.8489965647982,72.1172857421207,0.9408,23.05959284107974,13.31801150204565,Back Right,0,68.19805227160083,1.0865326180101758,8.83881,True
y2_d050_DYE_RZQ_81,2,50.0,RZQ,RZQ,RZQ-0346,9,4.95,5.2057378197793245,16.366296600330788,37.090296733264125,0.4413,10.797966571435513,48.38320664864453,Back Right,0,17.100948302652675,0.8616171307489214,4.49733,True
y2_d032_KNB_YJD_72,2,32.0,YJD,YJD,YJD-0327,7,4.52,4.073361890673071,61.12675350981762,61.82686865675333,0.9887,20.716529972909896,27.806356681905854,Back Right,0,61.12204275447607,0.026093102536878514,5.79267,True
y1_d045_VHS_YJD_94,1,45.0,YJD,VHS,VHS-2566,7,3.95,4.044375899697163,65.71340274593913,67.840980163881,0.9686,26.06964450733771,30.627715152258496,Back Right,0,70.12180408781568,4.614989718298405,0.710484,True
y2_d012_BVD_RZQ_256,2,12.0,RZQ,BVD,BVD-1877,7,3.4,4.556738200293703,34.71821289870778,40.29757105078142,0.8615,19.168657562951203,-179.5623337945994,In Left,0,34.68543956085896,0.6725671490639382,5.94081,True
y2_d038_UKI_RZQ_152,2,38.0,RZQ,UKI,UKI-1906,7,2.25,5.289582863020937,11.974308716999094,14.206376631700895,0.8429,9.408585321575757,-44.77567802409079,In Right,0,36.49752091046734,24.752569095752456,-1.189842,False
y1_d066_IAQ_YJD_115,1,66.0,YJD,YJD,YJD-0185,7,4.65,6.885474035080342,82.29621561214098,83.96354291450612,0.9801,27.01581527833295,86.00453210461463,Back,1,106.43207753760143,25.04744682497602,-0.4704,False
y1_d065_IAQ_YJD_169,1,65.0,YJD,YJD,YJD-0193,7,6.15,3.769678226007352,75.54990330874024,78.88380289571563,0.9577,19.896533120434466,-7.635687863657278,In Right,0,77.00683142819213,2.982093756071387,-1.671576,True
y1_d067_IAQ_YJD_47,1,67.0,YJD,IAQ,IAQ-1358,9,4.42,6.590689308454917,35.5547845704344,44.513019126391846,0.7988,12.198769582396986,144.35649909268417,Back Left,0,34.99633902238917,0.6769405439180245,5.6517,True
y2_d033_KNB_YJD_132,2,33.0,YJD,KNB,KNB-2309,7,6.24,4.031199286914865,72.56347863029998,80.43567492708787,0.9021,20.55739205802225,99.14174506175245,Back,1,74.03845718651897,1.6470083333122565,4.68648,True
y2_d070_RDO_RZQ_133,2,70.0,RZQ,RZQ,RZQ-0231,7,3.15,4.8324214191520865,40.098051965775085,42.59093950489042,0.9415,22.38755687035594,37.72177719483766,Back Right,0,43.750746484374396,4.150641855183353,3.3639,True
y1_d015_IXC_QEA_168,1,15.0,QEA,IXC,IXC-1016,9,2.75,2.290673385422942,30.474549783877045,30.609296369664758,0.9956,18.55067075755248,177.18206983731966,Back Left,0,57.13158144537922,34.88257419170778,-1.52901,False
y1_d062_HCI_RZQ_228,1,62.0,RZQ,RZQ,RZQ-0333,7,6.9,0.9835886833580774,13.268505306175216,24.86798926954371,0.5336,7.121196906823895,-48.55462117002143,In Right,0,13.790217879714582,0.5763815142767815,5.78976,True
y2_d057_IAK_RZQ_144,2,57.0,RZQ,IAK,IAK-2490,7,2.84,5.808817472985184,41.49655740154838,42.08783441197896,0.986,22.426888691987013,-161.5223490549074,In Left,0,61.25939317574082,31.545175634318483,-0.736749,False
y2_d081_YJD_RZQ_261,2,81.0,RZQ,YJD,YJD-0397,9,4.85,5.184696762815779,52.12854905529216,55.03616326370513,0.9472,20.09043301961235,98.3904492298962,Back,1,54.25745107070551,2.2408675462864864,4.48203,True
y2_d022_DMS_RZQ_103,2,22.0,RZQ,RZQ,RZQ-0409,7,2.57,7.258755746010118,35.7442654960205,39.431910454886314,0.9065,22.172466566738457,-139.42859238012224,In Left,0,58.00867854123211,31.02895083772573,-1.400916,False
y1_d051_JZK_RZQ_81,1,51.0,RZQ,JZK,JZK-1356,9,3.3,4.326870981759459,25.834959518644496,30.237279751176906,0.8544,12.987644573033393,34.06281856148775,Back Right,0,25.79821358640942,0.5835067094730193,4.74492,True
y1_d010_GEA_YJD_169,1,10.0,YJD,YJD,YJD-0338,8,3.75,2.556553673353722,30.176467094906897,30.54092068692967,0.9881,12.843019684630864,111.68273163846463,Back,1,31.34633641996461,1.8998159772988672,3.6771,True
y2_d026_VMN_YJD_45,2,26.0,YJD,VMN,VMN-2242,9,6.6,4.873024410150035,80.75198683258512,85.6613124277453,0.9427,18.994243639650204,-19.37136380917401,In Right,0,80.7543069282376,0.2515054074965288,7.6272,True
y1_d043_WJU_QEA_255,1,43.0,QEA,QEA,QEA-0249,9,6.75,0.9124533990670625,82.28502264932543,88.33587297967081,0.9315,19.228449410789324,-148.64460382988108,In Left,0,82.774465459464,1.3720632419826893,5.98521,True
y2_d077_MGJ_RZQ_160,2,77.0,RZQ,RZQ,RZQ-0328,7,5.7,3.299760347891886,56.186456976392485,59.119376129133556,0.9504,17.995522156311132,41.90034916433716,Back Right,0,56.373422139337976,0.48523513887597497,4.57218,True
y1_d073_PHS_RZQ_155,1,73.0,RZQ,PHS,PHS-1784,8,4.75,2.6049772385135945,10.825773667041076,29.686810132894628,0.3647,10.786467766048432,46.76406566897216,Back Right,0,11.19953072178028,0.7139345572949902,3.49206,True
y2_d082_WMI_YJD_129,2,82.0,YJD,WMI,WMI-2030,9,5.75,6.106072201811722,91.3539220714688,92.79463966731612,0.9845,22.444840156197305,-58.03135443934381,In Right,0,91.69251701905668,0.9474961794118287,5.03541,True
y2_d071_DYE_YJD_261,2,71.0,YJD,DYE,DYE-0122,9,3.75,5.757897498689967,46.451380005872814,48.464790679169155,0.9585,18.174305101106775,-142.18794544397068,In Left,0,47.23890621955595,0.7985412262369604,3.6156,True
y1_d036_HMN_RZQ_101,1,36.0,RZQ,HMN,HMN-1212,9,5.1,2.575613267021353,9.115944010907489,11.558908119449965,0.7887,4.809807687962852,-172.29309029107637,In Left,0,12.111083192679345,2.996398332999134,5.27253,True
y2_d058_POW_YJD_110,2,58.0,YJD,YJD,YJD-0397,7,4.95,2.7804327801511435,4.5999957923893655,16.996465481121113,0.2706,7.947955345684951,-72.40522978164884,In,0,4.348611668107412,0.25312694443696987,6.8385,True
y1_d019_JFU_YJD_235,1,19.0,YJD,YJD,YJD-0327,7,5.65,9.46356829831767,101.16094593329977,102.9217177421097,0.9829,24.353851219934885,-127.97176057641354,In Left,0,101.55215527018615,0.520486253420761,-0.3843,True
y1_d066_OWH_QEA_63,1,66.0,QEA,QEA,QEA-0252,9,5.6,2.6382985606328417,54.753148204007395,58.556102146355656,0.9351,17.004075954821683,123.98880231518707,Back Left,0,53.799651040225136,1.3341869209372457,5.11743,True
y1_d064_UEX_RZQ_4,1,64.0,RZQ,UEX,UEX-2073,8,4.0,4.975125053122229,22.19168881924041,26.804367705640384,0.8279,9.372261000260373,15.058995268982333,Back Right,0,22.016342464169657,0.7864681033582818,3.72312,True
y2_d013_BVD_RZQ_250,2,13.0,RZQ,RZQ,RZQ-0346,9,5.3,5.089445984381338,24.191994339657082,31.949647956296538,0.7572,9.920716064358494,-93.5413210970333,In,0,23.88531634477551,1.1996322936633521,4.6377,True
y2_d077_MGJ_RZQ_26,2,77.0,RZQ,MGJ,MGJ-1864,9,2.85,5.131717708779126,8.197463242369531,13.559935169790638,0.6045,6.67769422547279,-84.86005477508805,In,0,6.988265507978336,1.2165888130342113,4.77993,True
y1_d052_APZ_QEA_263,1,52.0,QEA,APZ,APZ-2471,8,3.7,4.577961771122214,49.42727529057211,50.112698598758186,0.9863,19.86673018321463,-57.88314518178853,In Right,0,51.17561932189975,1.7647333424628107,5.85684,True
y1_d095_XAX_QEA_41,1,95.0,QEA,XAX,XAX-2378,8,3.85,5.215961391532027,68.0213630487511,69.11554954950078,0.9842,26.826279602998927,151.80434591227186,Back Left,0,82.69108220920802,32.28128662863364,-1.836378,False
y2_d047_IHI_YJD_80,2,47.0,YJD,IHI,IHI-2576,9,4.1,4.190616637811648,67.70503736687544,68.81302715272298,0.9839,25.60286391959458,91.91814313857303,Back,1,66.7277439676331,1.6749257655192058,6.53997,True
y2_d012_BVD_RZQ_133,2,12.0,RZQ,BVD,BVD-1722,8,4.0,6.019741766392088,50.499009429690794,52.26526503144452,0.9662,19.96457399534344,-163.32217545489434,In Left,0,50.34241097772334,0.41614801453328304,4.69275,True
y2_d093_QZE_RZQ_250,2,93.0,RZQ,QZE,QZE-1638,8,2.3,2.5800910200386373,13.009261505942646,13.698989757549061,0.9497,9.260925877056538,-56.50048894948259,In Right,0,54.12013543187881,43.370389735704464,-1.036224,False
y2_d013_BVD_RZQ_54,2,13.0,RZQ,RZQ,RZQ-0409,7,3.65,5.0169383910356835,28.7904311744371,41.33705163465947,0.6965,15.52780416422425,39.2773508987553,Back Right,0,27.453048263535333,2.2555023320759093,6.8763,True
y1_d092_DYE_RZQ_276,1,92.0,RZQ,DYE,DYE-0276,7,3.55,14.563605557786811,34.428409981438286,46.737154649183736,0.7366,17.573662818740484,-158.6915371872184,In Left,0,34.02242297456193,0.5010916981950437,4.06596,True
y1_d058_OXG_QEA_309,1,58.0,QEA,OXG,OXG-0018,7,2.65,3.582788748241599,2.5226275587172915,13.08815796093499,0.1927,6.694438324290512,18.88744463128563,Back Right,0,2.2054390787323768,1.6913981110312148,-0.1386231,True
y1_d083_YJD_RZQ_245,1,83.0,RZQ,RZQ,RZQ-0014,7,5.05,8.051941461619908,67.26905706994859,72.38857224991725,0.9293,23.812783758737034,-19.31751624787324,In Right,0,67.90807438832292,1.1031528679199285,5.8956,True
y2_d031_IKJ_RZQ_141,2,31.0,RZQ,RZQ,RZQ-0231,7,5.85,5.611051481887265,50.823691194166535,54.61672655259455,0.9306,16.45719944894863,-135.29510717291365,In Left,0,50.65291724205033,0.18519235945364285,5.61651,True
y2_d009_TSZ_RZQ_27,2,9.0,RZQ,TSZ,TSZ-2241,9,4.85,3.408144541015087,23.304428280050114,33.77606370770755,0.69,14.874924597294598,22.46775437376298,Back Right,0,22.93590218958041,0.46258842397968747,5.7642,True
y1_d090_DYE_RZQ_97,1,90.0,RZQ,RZQ,RZQ-0274,8,4.4,3.798904236672765,76.57965502227076,78.19677600335378,0.9793,25.465277699193706,-123.37506683239921,In Left,0,80.0799561398881,4.290673150963619,-0.788094,False
y1_d072_ACN_QEA_211,1,72.0,QEA,QEA,QEA-0365,8,4.65,5.265495779456511,75.07817918583267,77.88853642905642,0.9639,22.6220946764176,141.07864214234436,Back Left,0,73.00398172867013,2.394095223670084,6.21357,True
y2_d032_KNB_YJD_102,2,32.0,YJD,KNB,KNB-1182,9,4.29,3.812897312083391,42.89558787870845,51.13368191420411,0.8389,18.74905512742956,52.86827687642564,Back Right,0,43.65333266143603,0.7714577434960235,4.74873,True
y1_d058_OXG_QEA_297,1,58.0,QEA,OXG,OXG-0085,8,4.15,7.407667014157648,83.16827751552871,83.9567056472354,0.9906,28.995708331038465,25.51178056120622,Back Right,0,84.56524573901503,2.301672339843359,2.736366,False
y1_d024_AKX_YJD_62,1,24.0,YJD,YJD,YJD-0327,9,4.59,3.383802743269204,28.077422538758768,31.909285109283946,0.8799,15.231201465223164,43.300247645051954,Back Right,0,22.446964023003208,5.943879922239329,-0.2430792,True
y2_d065_ESW_YJD_273,2,65.0,YJD,ESW,ESW-1908,7,2.7,8.163240717090304,28.094817694550002,31.512721750957496,0.8915,14.574397967303463,3.8321850435046487,Back Right,0,27.7458674014708,0.5980727798520845,2.321088,True
y2_d004_GHD_YJD_62,2,4.0,YJD,GHD,GHD-1063,7,3.23,5.539577172086249,35.607694324260855,39.604183581361866,0.8991,18.21079694608485,88.99346604174933,Back,1,35.358990129951394,0.7301845930995764,4.22802,True
y1_d058_OXG_QEA_155,1,58.0,QEA,OXG,OXG-0134,9,4.7,6.230601203518702,28.72451889936541,30.80641473190179,0.9324,10.840591882219536,-66.24761352476214,In,0,28.868641171520363,0.6618813866547364,4.93746,True
y2_d057.5_IAK_RZQ_70,2,7.5,RZQ,RZQ,RZQ-0279,7,2.6,9.323545103843013,28.74925994195328,32.66976507635721,0.88,16.57013282830922,30.918743079616295,Back Right,0,31.79067291423698,3.431234508161776,7.59297,False
y2_d003_GHD_YJD_99,2,3.0,YJD,YJD,YJD-0397,7,3.14,3.527256741545977,13.756119556401078,17.468346615380224,0.7875,9.372417602485282,53.861099352419515,Back Right,0,12.326002362891213,1.6480966294486725,3.91797,True
y1_d023_AKX_YJD_213,1,23.0,YJD,YJD,YJD-0185,7,4.13,4.749272894835149,36.679296187631515,40.607691276335245,0.9033,14.03299010322863,168.64944578569614,Back Left,0,38.536605678886666,2.0053874463554497,-0.511755,True
y1_d094_XAX_QEA_305,1,94.0,QEA,QEA,QEA-0424,9,6.25,8.714900433418375,69.35641430069752,73.78586117270468,0.94,15.391471477477264,114.88512413607141,Back,1,68.5781429158008,0.7785564141409518,7.03854,True
y2_d081_YJD_RZQ_154,2,81.0,RZQ,RZQ,RZQ-0275,8,5.1,2.413549401735179,87.622928054762,89.88080255263705,0.9749,28.567974747086726,-73.37294465399076,In,0,89.12279164759146,1.7486578996476216,-0.6861,False
y2_d053_PTB_YJD_27,2,53.0,YJD,YJD,YJD-0185,7,3.95,3.3565932717700266,51.967604610661056,54.2701232176144,0.9576,22.71052060708429,124.38452558979137,Back Left,0,52.63188895337121,1.023206943877928,6.45999,True
y2_d024.5_ALA_YJD_138,2,4.5,YJD,ALA,ALA-1838,8,4.7,7.037614716176492,88.72083548890868,93.59976029922639,0.9479,28.49786891264184,41.4005671790333,Back Right,0,100.56971928776575,12.002016464327994,-1.075971,False
y1_d068_OWH_QEA_284,1,68.0,QEA,QEA,QEA-0249,9,3.6,3.1705434116889775,39.96592817851225,41.552750619382444,0.9618,17.73921901145234,22.416699131153074,Back Right,0,39.254368586056785,1.0162846156466303,5.15367,True
y2_d033_KNB_YJD_71,2,33.0,YJD,YJD,YJD-0019,8,5.38,6.95079142321743,60.71935909345552,64.8624907849001,0.9361,17.351919713956274,7.208794471524352,Back Right,0,60.20053610076907,1.6650635123021436,4.96749,True
y2_d048_DYE_RZQ_193,2,48.0,RZQ,DYE,DYE-0089,8,4.95,3.4303799599114746,72.99447234140403,75.60995093814154,0.9654,23.820879656924724,53.62037756903992,Back Right,0,72.54132229315921,0.755383796490232,4.55493,True
y1_d019_JFU_YJD_119,1,19.0,YJD,YJD,YJD-0193,9,2.35,7.630281362096268,22.668171393608258,24.225887544486852,0.9357,15.066779293396475,-72.41848813708164,In,0,48.38385437850108,30.629445651692745,-0.347775,False
y2_d063_KIR_RZQ_151,2,63.0,RZQ,RZQ,RZQ-0279,8,3.05,4.806555938382662,41.42489201241205,42.52070458024567,0.9742,22.048919572418193,-130.2072166214479,In Left,0,43.08400212617669,1.6874891668985341,-0.592899,True
y2_d076_MGJ_RZQ_136,2,76.0,RZQ,RZQ,RZQ-0328,8,3.2,2.093053379955773,17.538450263635088,18.214454957756644,0.9629,9.05059793652348,-89.76282479867199,In,0,18.31668032675136,1.054185903149886,4.41264,True
y1_d023_AKX_YJD_238,1,23.0,YJD,YJD,YJD-0338,8,2.97,4.817768055083307,31.344336068259626,32.31080365284334,0.9701,15.117086707051806,-105.92761888394597,In,0,31.48894179900149,0.16713969277227692,-0.2112783,True
y1_d093_DYE_RZQ_224,1,93.0,RZQ,DYE,DYE-0276,7,4.85,4.959069163386374,53.45145876634239,57.063677604578444,0.9367,17.79372660601553,160.36856462503312,Back Left,0,52.59812266165019,2.055567994496906,5.45139,True
y2_d098_YJD_RZQ_27,2,98.0,RZQ,YJD,YJD-0397,9,3.65,4.644516267471326,63.84569240481302,64.90228566716212,0.9837,27.187297143738057,-172.5886373719442,In Left,0,64.57086145065745,1.7848942405644024,-2.037651,True
y1_d073_PHS_RZQ_107,1,73.0,RZQ,RZQ,RZQ-0014,9,4.0,6.70165399554554,62.853371528661874,63.90872477421997,0.9835,21.854810459014747,-23.380648611871397,In Right,0,63.192044608320764,0.881277765520047,4.81938,True
y2_d039_XLB_RZQ_159,2,39.0,RZQ,XLB,XLB-2532,9,3.35,6.035912828676715,54.15893560789394,55.81177314030212,0.9704,24.737931508232258,-79.14406913944057,In,0,70.2568615795639,20.155721548235384,-0.917055,False
y2_d076_MGJ_RZQ_47,2,76.0,RZQ,MGJ,MGJ-1146,7,5.0,5.9912674100349665,73.36596524472365,74.59174543918405,0.9836,23.178909518044616,-127.95452645319762,In Left,0,72.88499141366486,0.7805127161039567,4.9839,True
y2_d052_PTB_YJD_283,2,52.0,YJD,YJD,YJD-0185,7,6.45,1.4607141308129905,28.403330701873664,32.080967886494264,0.8854,8.33935020136207,40.90048076967379,Back Right,0,28.162214722922613,0.2631330081916766,5.4546,True
y1_d039_HMN_RZQ_251,1,39.0,RZQ,RZQ,RZQ-0274,8,3.1,2.954491650609692,22.052753787225807,22.90031231767809,0.963,11.93124309242682,-80.07022275473302,In,0,24.57548158705442,2.55965090519175,3.32478,True
y1_d033_AVV_YJD_151,1,33.0,YJD,YJD,YJD-0327,9,5.1,6.005936863945798,89.6819462766615,92.98372746699032,0.9645,26.6422838528458,-39.36944261677665,In Right,0,89.81802684205437,0.1411534271634853,-0.2212824,True
y1_d041_TKJ_YJD_57,1,41.0,YJD,YJD,YJD-0338,7,2.55,15.365933228631576,36.762755444335234,45.32890815840826,0.811,22.368279976690896,-152.13612706647447,In Left,0,59.330161217461736,30.364759407082435,-1.042785,False
y2_d020_GIS_RZQ_143,2,20.0,RZQ,RZQ,RZQ-0231,9,5.15,5.421819368956934,59.994080579003814,60.73131260999517,0.9879,17.246301911055767,118.21533618489688,Back,1,58.76452600923452,1.4713754687366731,6.88026,True
y1_d074_PHS_RZQ_174,1,74.0,RZQ,PHS,PHS-1359,9,5.3,7.593236779176137,65.7675870577597,69.17555726798429,0.9507,18.145874250370547,-53.25126694769776,In Right,0,65.74613343649952,0.3150172852400116,4.9221,True
