play_key,hangtime,backwards,dist_to_result,catch
y1_d073_PHS_RZQ_155,4.75,0,11.19953072178028,True
y2_d082_WMI_YJD_129,5.75,0,91.69251701905668,True
y2_d071_DYE_YJD_261,3.75,0,47.23890621955595,True
y1_d036_HMN_RZQ_101,5.1,0,12.111083192679345,True
y2_d058_POW_YJD_110,4.95,0,4.348611668107412,True
y1_d019_JFU_YJD_235,5.65,0,101.55215527018615,True
y1_d066_OWH_QEA_63,5.6,0,53.799651040225136,True
y1_d064_UEX_RZQ_4,4.0,0,22.016342464169657,True
y2_d013_BVD_RZQ_250,5.3,0,23.88531634477551,True
y2_d077_MGJ_RZQ_26,2.85,0,6.988265507978336,True
y1_d052_APZ_QEA_263,3.7,0,51.17561932189975,True
y1_d095_XAX_QEA_41,3.85,0,82.69108220920802,False
y2_d047_IHI_YJD_80,4.1,1,66.7277439676331,True
y2_d012_BVD_RZQ_133,4.0,0,50.34241097772334,True
y2_d093_QZE_RZQ_250,2.3,0,54.12013543187881,False
y2_d013_BVD_RZQ_54,3.65,0,27.453048263535333,True
y1_d092_DYE_RZQ_276,3.55,0,34.02242297456193,True
y1_d058_OXG_QEA_309,2.65,0,2.2054390787323768,True
y1_d083_YJD_RZQ_245,5.05,0,67.90807438832292,True
y2_d031_IKJ_RZQ_141,5.85,0,50.65291724205033,True
y2_d009_TSZ_RZQ_27,4.85,0,22.93590218958041,True
y1_d090_DYE_RZQ_97,4.4,0,80.0799561398881,False
y1_d072_ACN_QEA_211,4.65,0,73.00398172867013,True
y2_d032_KNB_YJD_102,4.29,0,43.65333266143603,True
y1_d058_OXG_QEA_297,4.15,0,84.56524573901503,False
y1_d024_AKX_YJD_62,4.59,0,22.446964023003208,True
y2_d065_ESW_YJD_273,2.7,0,27.7458674014708,True
y2_d004_GHD_YJD_62,3.23,1,35.358990129951394,True
y1_d058_OXG_QEA_155,4.7,0,28.868641171520363,True
y2_d057.5_IAK_RZQ_70,2.6,0,31.79067291423698,False
y2_d003_GHD_YJD_99,3.14,0,12.326002362891213,True
y1_d023_AKX_YJD_213,4.13,0,38.536605678886666,True
y1_d094_XAX_QEA_305,6.25,1,68.5781429158008,True
y2_d081_YJD_RZQ_154,5.1,0,89.12279164759146,False
y2_d053_PTB_YJD_27,3.95,0,52.63188895337121,True
y2_d024.5_ALA_YJD_138,4.7,0,100.56971928776575,False
y1_d068_OWH_QEA_284,3.6,0,39.254368586056785,True
y2_d033_KNB_YJD_71,5.38,0,60.20053610076907,True
y2_d048_DYE_RZQ_193,4.95,0,72.54132229315921,True
y1_d019_JFU_YJD_119,2.35,0,48.38385437850108,False
y2_d063_KIR_RZQ_151,3.05,0,43.08400212617669,True
y2_d076_MGJ_RZQ_136,3.2,0,18.31668032675136,True
y1_d023_AKX_YJD_238,2.97,0,31.48894179900149,True
y1_d093_DYE_RZQ_224,4.85,0,52.59812266165019,True
y2_d098_YJD_RZQ_27,3.65,0,64.57086145065745,True
y1_d073_PHS_RZQ_107,4.0,0,63.192044608320764,True
y2_d039_XLB_RZQ_159,3.35,0,70.2568615795639,False
y2_d076_MGJ_RZQ_47,5.0,0,72.88499141366486,True
y2_d052_PTB_YJD_283,6.45,0,28.162214722922613,True
y1_d039_HMN_RZQ_251,3.1,0,24.57548158705442,True
y1_d033_AVV_YJD_151,5.1,0,89.81802684205437,True
y1_d041_TKJ_YJD_57,2.55,0,59.330161217461736,False
y2_d020_GIS_RZQ_143,5.15,1,58.76452600923452,True
y1_d074_PHS_RZQ_174,5.3,0,65.74613343649952,True
y1_d056_KJH_RZQ_31,3.1,0,64.12810951899333,False
y1_d082_YJD_RZQ_134,2.8,0,39.721379307622215,True
y2_d053_PTB_YJD_137,3.05,0,27.858530487087794,True
y2_d079_YJD_RZQ_291,5.65,1,40.093698615243774,False
y2_d033_KNB_YJD_47,5.12,0,103.5676061650553,False
y1_d096_KQQ_YJD_223,4.29,0,69.54619523525353,True
y1_d067_OWH_QEA_195,2.9,0,61.874311930719685,False
y2_d049_DYE_RZQ_282,4.65,0,88.01151813376475,True
y2_d013_BVD_RZQ_267,3.5,0,11.700692906405157,True
y2_d028_VMN_YJD_141,3.33,0,52.94414222867342,True
y1_d022_AKX_YJD_285,4.1,0,66.06840791793003,True
y2_d073_DYE_YJD_243,2.44,0,27.464152032240136,False
y2_d053_PTB_YJD_149,2.2,0,27.474202833385373,False
y2_d005_DYE_RZQ_164,2.6,0,51.759379759517984,False
y1_d044_WJU_QEA_47,3.65,1,68.53902413793182,False
y1_d067_IAQ_YJD_111,3.73,0,54.284748762889194,True
y2_d083_WMI_YJD_69,3.35,0,7.49536196991179,True
y2_d084_LFS_YJD_194,2.65,0,34.35835206016145,True
y1_d019_OXG_QEA_330,6.11,0,12.458186184593634,True
y1_d095_KQQ_YJD_134,4.0,0,90.27184023099339,False
y2_d025_ALA_YJD_264,5.68,0,20.963763613435447,True
y1_d052_APZ_QEA_281,3.6,0,18.79290763373248,True
y2_d097_YJD_RZQ_118,3.05,0,57.589139582390004,False
y2_d059_POW_YJD_11,3.9,1,81.91250361532116,False
y1_d064_IAQ_YJD_123,5.95,0,36.21483464452101,True
y2_d008_JMJ_YJD_66,3.1,0,45.963320516799044,True
y1_d057_OXG_QEA_279,2.9,0,40.81596482872848,True
y1_d092_DYE_RZQ_205,3.35,0,30.457346710769126,True
y2_d003_GHD_YJD_84,5.68,1,54.07205716375139,True
y2_d070_RDO_RZQ_83,3.35,0,27.269664670281532,True
y2_d044_RZQ_YJD_107,3.45,0,21.41467338812339,True
y1_d094_KQQ_YJD_163,5.25,1,38.60544118657372,True
y2_d017_GIS_RZQ_141,2.3,0,50.40949000743805,False
y2_d011_BVD_RZQ_70,5.6,0,60.85079645906781,True
y1_d058_OXG_QEA_29,3.35,1,55.48167436667715,False
y1_d027_JIL_RZQ_281,3.1,0,6.089420021323874,True
y2_d045_IHI_YJD_158,2.5,0,60.57174535449678,False
y1_d008_JJS_YJD_135,5.25,0,22.37754284934787,True
y1_d061_HCI_RZQ_8,4.55,0,49.415695851115956,False
y1_d049_STK_QEA_181,5.75,0,90.27480117291864,True
y1_d026_JIL_RZQ_149,5.5,0,42.63061222361227,True
y1_d030_CMS_YJD_63,3.7,0,39.367083447596166,True
y2_d036_UKI_RZQ_108,4.65,0,32.3630331849473,True
y2_d004_BEJ_RZQ_148,4.75,0,41.983938035872725,True
y1_d079_FBP_QEA_132,4.15,0,50.041987483012704,True
y1_d031_REC_QEA_53,5.4,1,92.13054344190095,False
y1_d030_CMS_YJD_84,4.65,1,97.15142450298912,False
y1_d019_OXG_QEA_267,5.31,1,69.50276726649163,True
y2_d006_NSO_YJD_31,5.8,0,37.948773946598095,True
y1_d008_MCJ_RZQ_45,5.95,1,76.62754317039015,True
y1_d019_OXG_QEA_272,4.95,0,5.09090011687522,True
y1_d005_JJS_YJD_92,5.97,0,55.11677849384885,True
y1_d004_CGA_QEA_106,3.43,1,23.29452529780333,False
y1_d030_CMS_YJD_87,2.44,0,33.81188389427598,True
y1_d006_MCJ_RZQ_293,3.4,0,40.39648334855401,False
y1_d030_CMS_YJD_92,4.29,0,46.78878983143292,True
y1_d033_REC_QEA_60,4.0,1,16.715711273592287,True
y1_d030_CMS_YJD_146,5.21,0,55.025590139952165,True
y1_d060.5_JNJ_QEA_31,4.95,0,55.874071973501295,True
y1_d033_REC_QEA_223,3.1,0,28.364487937736516,True
y1_d006_MCJ_RZQ_225,5.61,0,64.12858106281473,True
y1_d006_MCJ_RZQ_127,6.01,0,38.73323322484196,True
y1_d042_TKJ_YJD_292,3.85,0,73.29210765512205,False
y1_d020_JFU_YJD_119,5.5,0,61.36995786254054,True
y2_d005_DYE_RZQ_226,5.05,0,23.888001123786005,True
y1_d069_ACN_QEA_69,5.55,0,53.05045249382893,True
y2_d004_BEJ_RZQ_18,3.6,1,62.3022123857572,True
y1_d031_REC_QEA_214,4.8,0,98.74871966562401,False
y1_d028_CMS_YJD_297,2.6,0,52.093348159817836,False
y1_d011_DYE_RZQ_117,3.45,0,55.63329238010276,True
y1_d053_APZ_QEA_125,5.75,0,77.65089255179237,True
y1_d027_JIL_RZQ_192,4.75,1,82.29166224022943,False
y2_d078_MGJ_RZQ_182,5.55,0,32.77355574621101,True
y2_d007_DYE_RZQ_45,2.25,0,25.729391789546813,False
y1_d081_PVJ_RZQ_163,3.85,0,29.35221041931937,True
y2_d026_VMN_YJD_186,3.8,0,59.32669074784132,True
y2_d087_DYE_RZQ_133,4.15,0,50.82514082351371,True
y2_d026_YUH_RZQ_63,4.6,0,50.36350425149147,True
y2_d096_QZE_RZQ_185,4.22,0,94.19747268297596,False
y1_d026_JIL_RZQ_83,3.55,0,54.222388310549356,True
y1_d058_KJH_RZQ_198,3.45,1,63.1197033365177,False
y2_d058_POW_YJD_190,3.2,0,57.20724046831834,False
y1_d023_AKX_YJD_232,4.46,0,64.96576052567998,True
y2_d074_VZE_YJD_6,5.8,0,100.87534722007156,True
y2_d019_GIS_RZQ_275,5.05,0,25.92478794840953,True
y2_d029_IKJ_RZQ_157,5.65,1,52.94997398922871,True
y1_d025_JIL_RZQ_187,2.65,0,58.89618349604669,False
y2_d025_ALA_YJD_180,5.05,0,84.25423277414612,True
y1_d009_GEA_YJD_124,3.05,0,33.48226154996104,True
y2_d074_VZE_YJD_91,3.15,0,49.14199966627326,False
y1_d071_ACN_QEA_107,2.85,0,70.55753797362831,False
y2_d023_DMS_RZQ_155,5.0,1,78.6495034123547,True
y2_d019_GIS_RZQ_75,4.4,0,60.54765689909066,True
y1_d074_PHS_RZQ_141,2.5,1,59.90915152128262,False
y2_d008_JMJ_YJD_14,3.05,0,53.405746345875556,False
y1_d056_KJH_RZQ_21,5.05,0,76.11005590498539,True
y2_d011_RQJ_YJD_149,4.65,0,101.74367686225027,False
y2_d025_ALA_YJD_89,3.07,0,33.53056378664099,True
y1_d067_IAQ_YJD_154,4.75,0,86.0894849228987,True
y1_d073_PHS_RZQ_109,3.75,0,47.364790346522156,True
y2_d087_DYE_RZQ_168,5.45,0,66.53124284913066,True
y1_d010_GEA_YJD_132,4.7,0,33.61488001718884,True
y2_d045_IHI_YJD_67,5.0,0,75.0844908636264,True
y2_d008_TSZ_RZQ_41,5.5,0,105.05522172057894,False
y2_d058_POW_YJD_181,6.3,0,60.943836813659836,True
y1_d002_CGA_QEA_92,3.05,0,35.447162052976836,False
y1_d080_FBP_QEA_105,6.25,0,47.70574446636379,True
y1_d096_XAX_QEA_140,3.8,1,40.26822075275238,True
y1_d090_DYE_RZQ_104,6.1,0,71.91546202660459,True
y2_d064_ESW_YJD_155,5.5,0,10.708679569862952,True
y2_d002_GHD_YJD_212,4.65,0,68.4634105186851,True
y2_d073_XFE_RZQ_43,4.45,0,24.4125736220088,True
y1_d054_APZ_QEA_150,5.15,0,70.19924857674758,True
y2_d060_POW_YJD_73,5.18,0,49.08247577099182,True
y2_d085.5_LFS_YJD_21,4.2,1,49.83532233549317,True
y1_d074_PHS_RZQ_226,3.0,0,3.2230766078391526,True
y1_d050_JZK_RZQ_3,3.15,0,77.8583480593443,False
y2_d067_ESW_YJD_24,3.3,1,41.145345090423056,False
y1_d058_OXG_QEA_5,3.95,1,77.19377265382231,False
y2_d017_GIS_RZQ_226,3.5,0,34.305420978615025,True
y2_d037_UKI_RZQ_67,6.44,1,48.95892210761996,True
y1_d068_OWH_QEA_275,5.9,0,98.31922710604475,True
y2_d011_RQJ_YJD_49,4.15,1,61.554472044198334,True
y2_d059_POW_YJD_222,6.25,0,61.26272752987741,True
y2_d050_DYE_RZQ_317,2.5,0,53.684328195293645,False
y1_d038_HMN_RZQ_130,3.7,0,42.02860905835452,True
y2_d071_DYE_YJD_96,3.4,0,55.34660629758613,True
y1_d071_ACN_QEA_112,5.05,0,75.55696147602812,True
y1_d096_XAX_QEA_10,5.7,0,113.84038593518075,False
y1_d042_TKJ_YJD_332,2.95,0,68.92587400773384,False
y1_d072_ACN_QEA_45,4.65,0,51.721734980432515,True
y2_d038_UKI_RZQ_47,4.0,0,23.17959435236086,True
y1_d079_PVJ_RZQ_225,4.9,0,43.42519817156856,True
y2_d096_QZE_RZQ_98,5.08,0,37.31516470203502,True
y1_d045_VHS_YJD_173,6.3,0,110.38775255108692,True
y2_d073_DYE_YJD_93,3.23,0,63.732724499271185,False
y2_d007_DYE_RZQ_107,2.8,0,29.698222958958308,True
y2_d097_YJD_RZQ_217,6.15,0,38.100977568167444,True
y2_d067_HKR_RZQ_124,4.35,0,40.159215241585585,True
y2_d009_TSZ_RZQ_333,6.1,0,49.6741766242783,True
y1_d056_WZR_YJD_84,2.65,0,62.151070988760935,False
y2_d059_POW_YJD_317,5.3,0,38.60972657478941,True
y1_d068_OWH_QEA_133,3.9,0,33.7388577740326,True
y2_d063_KIR_RZQ_90,6.35,0,53.17514365283841,True
y2_d095_QZE_RZQ_58,3.0,0,58.78186095031783,False
y2_d065_ESW_YJD_202,3.9,0,55.86809649379511,True
y2_d058_POW_YJD_89,6.1,0,97.07979424993647,True
y1_d048_UPU_YJD_21,4.6,0,57.952004398812655,True
y2_d099_YJD_RZQ_7,2.75,0,48.3886602461775,False
y1_d008_JJS_YJD_149,4.15,0,73.25139802386028,True
y2_d026_VMN_YJD_12,5.55,0,33.21528123873257,True
y2_d061_KIR_RZQ_141,5.6,0,26.665820225337125,True
y2_d061_KIR_RZQ_193,3.6,0,63.58140406887851,True
y2_d066_ESW_YJD_9,4.05,0,47.22597135144202,True
y1_d051_UPU_YJD_234,2.64,0,59.000888661866774,False
y2_d055_IAK_RZQ_25,6.15,0,81.67828402764101,True
y2_d096_QZE_RZQ_175,2.48,0,46.627883242755075,False
y2_d034_KNB_YJD_63,5.94,0,107.02216362534445,True
y2_d014_TEQ_YJD_92,3.7,0,59.54824083522535,True
y2_d028_VMN_YJD_81,5.45,1,32.819838879860484,True
y1_d067_OWH_QEA_258,4.15,0,13.371570724862483,True
y1_d075_PHS_RZQ_174,2.2,0,31.180156612339175,False
y1_d054_APZ_QEA_83,5.65,0,72.24135548022338,True
y1_d045_MHY_RZQ_267,5.85,0,33.003539246896835,True
y1_d048_MHY_RZQ_191,4.95,0,62.09983928819784,True
y2_d044_RZQ_YJD_3,2.85,0,61.11206040267339,False
y1_d010_DYE_RZQ_199,4.05,0,27.797588673840036,True
y1_d037_HMN_RZQ_14,3.05,0,7.146296832625995,True
y2_d043_RZQ_YJD_262,4.85,0,33.70235723784814,True
y2_d086_LFS_YJD_14,4.5,0,62.781999258545454,True
y1_d012_IXC_QEA_168,6.55,0,55.51127296621832,True
y1_d096_XAX_QEA_46,5.85,0,85.4603954168245,True
y2_d077_MGJ_RZQ_109,2.65,0,38.807663124697434,False
y2_d083.5_WMI_YJD_124,5.25,1,56.72620088997679,True
y1_d014_IXC_QEA_138,4.9,0,87.16832959670617,True
y2_d059_POW_YJD_175,4.95,1,64.82327046678533,True
y2_d032_KNB_YJD_76,4.32,0,60.19090398356215,True
y2_d007_DYE_RZQ_220,3.15,0,28.21565586638027,True
y1_d072_ACN_QEA_256,3.7,0,61.77358555013624,True
y1_d047_MHY_RZQ_301,4.52,0,54.314082249910115,True
y2_d038_UKI_RZQ_208,4.4,0,109.67363301596241,False
y2_d071_DYE_YJD_210,4.4,1,68.33159725082969,True
y1_d056_OXG_QEA_282,6.1,0,50.58031218764866,True
y1_d088_CRQ_QEA_213,5.5,0,40.06740270893534,True
y2_d013_BVD_RZQ_92,4.8,0,65.6968517910105,True
y1_d057_WZR_YJD_34,6.7,0,82.1058321987543,True
y1_d022_AKX_YJD_219,3.35,0,48.061389916231086,True
y2_d059_POW_YJD_266,4.35,0,77.96425863586468,True
y1_d018_OXG_QEA_289,2.5,0,57.28051116269826,False
y1_d056_OXG_QEA_185,3.4,1,37.29056487906827,True
y2_d057.5_IAK_RZQ_57,2.35,0,30.409325581663282,False
y2_d099_YJD_RZQ_200,2.4,0,53.426501994141454,False
y2_d021_DMS_RZQ_45,4.85,0,54.254824307705576,True
y2_d010_TSZ_RZQ_95,5.0,0,55.974249840529346,True
y2_d066_HKR_RZQ_67,2.75,0,37.30796349869557,True
y2_d082_WMI_YJD_92,5.1,0,18.28385367319754,True
y2_d084_LFS_YJD_108,5.2,0,30.148468887988344,True
y2_d043_RZQ_YJD_290,5.15,0,80.16161101580983,True
y1_d074_PHS_RZQ_66,3.8,0,55.204665361271765,True
y2_d057_IAK_RZQ_97,5.28,1,25.73731509423622,True
y1_d071_ACN_QEA_66,3.8,0,37.86373539100441,True
y1_d078_GAX_YJD_261,6.75,0,67.31141612988097,True
y2_d085.5_LFS_YJD_209,5.05,0,84.51682539264002,True
y1_d062_HCI_RZQ_287,6.5,0,54.06097697304495,True
y2_d030_IKJ_RZQ_155,5.75,1,70.85546860278322,True
y1_d022_AKX_YJD_262,4.1,1,89.20279596453238,False
y1_d019_JFU_YJD_60,6.55,0,84.60863012630567,True
y1_d038_HMN_RZQ_55,3.95,1,25.425638974271653,True
y2_d004_GHD_YJD_107,3.47,0,30.78523664388866,True
y2_d063_KIR_RZQ_22,4.3,0,78.69600893469756,False
y1_d007_JJS_YJD_284,2.45,0,37.32509548976398,False
y1_d078_GAX_YJD_159,2.75,0,62.76298227402839,False
y1_d056_WZR_YJD_36,5.05,1,74.8284255717037,False
y1_d092_DYE_RZQ_171,4.75,0,5.867083762824586,True
y2_d090_NYA_YJD_36,6.1,1,75.2054959790712,True
y2_d099_YJD_RZQ_24,4.85,1,92.81103824545872,True
y1_d080_PVJ_RZQ_227,4.45,0,68.50907823245032,True
y1_d063_HCI_RZQ_236,4.45,0,23.826138240173876,True
y2_d014_TEQ_YJD_115,4.75,1,76.78089988389037,True
y1_d025_JIL_RZQ_140,3.25,0,64.12253624810857,False
y1_d070_ACN_QEA_196,4.0,1,51.138115005185746,True
y1_d043_WJU_QEA_108,5.55,0,75.92583676298867,True
y2_d019_GIS_RZQ_249,6.9,0,46.150737980014995,True
y2_d095_QZE_RZQ_271,2.65,0,18.214246580630224,True
y2_d084_LFS_YJD_72,2.5,1,58.71871476403413,False
y1_d067_UEX_RZQ_251,5.5,0,58.04753454066762,True
y1_d048_MHY_RZQ_91,4.8,0,13.270339655898026,True
y2_d028_YUH_RZQ_154,2.8,0,21.100852078529908,True
y1_d038_HMN_RZQ_144,4.1,0,47.41269448713077,True
y1_d078_GAX_YJD_150,4.15,1,56.43189996243261,True
y2_d067_ESW_YJD_137,3.65,0,62.867523251437234,True
y1_d055_APZ_QEA_62,5.0,0,84.1543016617095,True
y1_d062_HCI_RZQ_209,2.75,0,32.89265218336919,False
y1_d065_OWH_QEA_138,5.0,0,67.19504090541206,True
y2_d046_IHI_YJD_153,5.5,0,44.056662445650595,True
y1_d038_HMN_RZQ_3,4.25,1,104.20253509017908,False
y1_d079_PVJ_RZQ_37,3.65,0,66.8729460589258,True
y1_d023_AKX_YJD_276,6.11,1,57.836130778215974,True
y2_d064_ESW_YJD_118,4.4,0,42.269630005123076,True
y1_d038_HMN_RZQ_244,5.2,0,61.339374598279846,True
y1_d081_FBP_QEA_110,6.15,0,79.71988265476813,True
y2_d095_QZE_RZQ_111,5.4,0,63.37185335785913,True
y2_d081_YJD_RZQ_201,2.8,0,40.42563612078359,False
y2_d034_KNB_YJD_113,5.97,0,69.75595945186332,True
y1_d057_KJH_RZQ_292,5.75,0,60.787665035561275,True
y1_d046_MHY_RZQ_57,3.75,0,72.02923107690377,False
y1_d061_HCI_RZQ_30,5.2,0,32.85088490314986,True
y2_d035_KNB_YJD_56,3.96,1,38.317555133899134,True
y2_d011_RQJ_YJD_27,4.25,1,58.80253331456049,True
y2_d049_DYE_RZQ_135,5.8,1,53.615828248382044,True
y2_d094_QZE_RZQ_184,4.65,0,69.61941517996256,True
y2_d088_DYE_RZQ_75,4.0,0,72.12957008509063,True
y2_d055_IAK_RZQ_27,4.05,0,45.05762556826536,True
y2_d055_IAK_RZQ_136,4.45,0,40.68100684152248,True
y1_d096_WNA_RZQ_57,3.65,0,82.17951835560976,False
y1_d046_WJU_QEA_98,4.8,0,75.69473906032043,True
y2_d009_TSZ_RZQ_167,3.8,0,59.465023904560915,True
y1_d068_OWH_QEA_172,5.75,0,101.63153067414659,True
y1_d074_PHS_RZQ_255,5.95,0,85.10140182159162,True
y1_d045_WJU_QEA_74,4.35,1,101.63407400375131,False
y1_d083_YJD_RZQ_126,4.7,1,112.75546528598959,False
y1_d092_DYE_RZQ_131,6.0,0,50.81389976138876,True
y1_d026_JIL_RZQ_140,3.45,0,86.11742788599763,False
y2_d067_ESW_YJD_60,2.95,0,41.02553013880503,True
y1_d024_AKX_YJD_139,6.27,0,66.13030313555201,True
y1_d066_OWH_QEA_191,4.95,1,39.104864521238255,True
y2_d005_NSO_YJD_294,5.4,0,48.720543518827874,True
y1_d024_AKX_YJD_90,2.15,0,51.87432252666056,False
y1_d047_MHY_RZQ_195,3.93,0,64.42331566497411,True
y1_d075_PHS_RZQ_63,3.2,0,57.266903587063275,False
y1_d057_OXG_QEA_317,4.9,1,88.07776569764928,True
y2_d009_JMJ_YJD_144,3.05,0,39.09037552198749,True
y2_d083_WMI_YJD_228,4.75,0,113.42589241108047,False
y2_d056_IAK_RZQ_239,4.95,0,65.43021711243209,True
y2_d062_KIR_RZQ_150,3.25,0,57.245935095013515,False
y1_d065_OWH_QEA_7,5.2,0,73.14784764420621,True
y1_d096_XAX_QEA_12,5.15,0,87.47523316745145,False
y1_d099_MRJ_YJD_155,5.5,0,69.51097447720035,True
y1_d081_PVJ_RZQ_221,5.1,0,98.32884231989107,True
y2_d028_VMN_YJD_158,3.76,0,51.241691751639095,True
y1_d064_IAQ_YJD_69,5.25,0,42.58392494134376,True
y2_d014_TEQ_YJD_157,5.7,0,27.43841405434354,True
y1_d086_DYE_YJD_185,5.8,0,70.0127589681338,True
y2_d064_HKR_RZQ_299,5.2,0,43.125239499508865,True
y1_d071_ACN_QEA_260,2.5,0,44.3814894770117,False
y2_d081_YJD_RZQ_24,5.85,0,93.17120090714727,True
y1_d049_STK_QEA_178,5.95,0,16.544750698937726,True
y1_d047_MHY_RZQ_123,2.64,0,49.488199059674834,False
y2_d011_BVD_RZQ_21,5.55,0,71.05034860329681,True
y2_d081_YJD_RZQ_145,3.5,0,24.179987508681613,True
y1_d015_IXC_QEA_164,2.0,0,42.92670184919871,False
y2_d073_DYE_YJD_90,4.79,1,79.05165973969174,True
y2_d034_KNB_YJD_79,4.92,0,9.924914295851638,True
y1_d099_MRJ_YJD_124,3.35,0,66.07923144180779,False
y1_d056_WZR_YJD_207,3.1,0,55.12304706499814,False
y1_d018_OXG_QEA_360,5.25,0,77.4017470436553,True
y1_d019_OXG_QEA_262,4.72,0,90.621953641819,False
y1_d011_DYE_RZQ_211,6.4,0,31.87666027252541,True
y1_d050.5_STK_QEA_92,4.85,0,66.44474920270223,True
y2_d059_POW_YJD_282,3.0,0,71.97833095790428,False
y1_d008_MCJ_RZQ_236,5.15,1,77.9081476345061,True
y1_d033_REC_QEA_112,6.05,0,8.795422250807526,True
y1_d011_DYE_RZQ_59,4.85,0,91.97448694959976,False
y1_d072_ACN_QEA_162,5.55,0,59.832665405362825,True
y2_d065_HKR_RZQ_111,2.75,1,19.72311894452803,True
y1_d009_DYE_RZQ_267,5.25,0,94.84914560337378,True
y1_d019_OXG_QEA_89,4.22,0,32.410156222085696,True
y1_d069_ACN_QEA_40,6.85,0,114.60052589565196,True
y1_d042_TKJ_YJD_17,5.85,0,49.06344674490368,True
y1_d094_WNA_RZQ_228,4.35,0,59.48734652554268,True
y1_d033_REC_QEA_156,4.9,0,78.68432088199019,True
y1_d028_CMS_YJD_73,3.9,1,41.987646254225766,True
y1_d031_REC_QEA_164,3.0,0,12.41445311642844,True
y2_d001_BEJ_RZQ_278,3.25,1,15.493169193215472,True
y1_d006_MCJ_RZQ_101,5.31,0,49.54041111627961,True
y1_d019_OXG_QEA_168,4.36,0,28.617417005783366,True
y1_d031_REC_QEA_274,3.0,0,29.90463505094154,True
y1_d007_MCJ_RZQ_37,6.35,0,103.00829095834955,True
y2_d007_NSO_YJD_16,6.35,0,69.9150743280017,True
y2_d077_MGJ_RZQ_271,3.3,0,53.02284749237825,False
y2_d003_GHD_YJD_23,6.3,1,76.1972828728164,True
y1_d097_MRJ_YJD_117,2.3,0,55.75552743414772,False
y1_d039_HMN_RZQ_202,5.2,0,15.19818039273123,True
y2_d055_IAK_RZQ_86,5.5,0,92.52398375907731,True
y1_d046_MHY_RZQ_178,2.75,0,57.84288843384292,False
y2_d012_RQJ_YJD_82,4.75,1,23.545832317843427,True
y1_d073_UWE_YJD_222,5.75,1,76.40006127353566,True
y2_d033_KNB_YJD_53,3.2,0,71.40528209483452,False
y1_d094_KQQ_YJD_36,3.4,0,75.4261598355637,False
y2_d089_DYE_RZQ_194,2.5,0,60.62178455474648,False
y2_d002_GHD_YJD_228,4.7,0,54.973735816275024,True
y1_d010_GEA_YJD_55,6.3,1,42.85534507736464,True
y1_d051_UPU_YJD_150,5.45,0,61.80300105140527,True
y2_d036_UKI_RZQ_218,6.55,0,76.96951052774078,True
y2_d079_YJD_RZQ_49,3.3,0,38.12536763009639,True
y1_d053_APZ_QEA_221,4.2,0,78.26343201840818,False
y1_d096_XAX_QEA_136,5.15,0,82.96824517283704,True
y2_d065_ESW_YJD_40,5.8,0,73.91457386801333,True
y1_d099_MRJ_YJD_81,6.0,0,116.61892358691192,False
y1_d045_VHS_YJD_8,5.4,0,56.62396557942582,True
y1_d050_JZK_RZQ_173,3.55,0,64.5605225792047,False
y2_d046.5_IHI_YJD_37,5.15,0,68.20707791072712,True
y1_d007_JJS_YJD_130,2.8,0,26.429552556938987,True
y1_d087_CRQ_QEA_258,4.45,1,71.37092338999123,True
y2_d010_TSZ_RZQ_145,2.55,0,34.282533253201976,False
y1_d057_OXG_QEA_169,3.7,0,90.17352094739341,False
y2_d046.5_IHI_YJD_140,5.0,0,88.7710773979904,True
y2_d044_RZQ_YJD_203,3.35,0,46.50353620070198,True
y1_d083_YJD_RZQ_314,6.15,1,61.183372401494836,True
y2_d098_YJD_RZQ_227,3.45,0,67.17733749003455,False
y1_d005_JJS_YJD_31,2.64,0,21.00205198546085,True
y1_d082_FBP_QEA_204,4.4,0,39.83755211455644,True
y2_d025_ALA_YJD_126,3.1,0,17.573991574315155,True
y1_d089_CRQ_QEA_225,2.75,0,28.892286575882164,True
y1_d044_WJU_QEA_6,2.9,0,30.087589232937916,True
y1_d048_MHY_RZQ_164,3.35,0,55.315846502079296,True
y1_d093_DYE_RZQ_193,4.35,1,43.70108309175529,True
y1_d045_VHS_YJD_131,5.15,1,71.99703891549223,True
y2_d026_YUH_RZQ_202,5.8,0,56.86436695611761,True
y1_d083_YJD_RZQ_88,3.4,1,42.72686843178312,False
y2_d088_DYE_RZQ_99,5.3,0,32.654231849026864,True
y2_d056_IAK_RZQ_105,3.5,0,47.08830495409659,True
y1_d080_PVJ_RZQ_152,4.85,0,58.31726390032372,True
y2_d092_NYA_YJD_5,4.2,0,27.5199480153942,True
y2_d082_WMI_YJD_91,4.8,0,94.31333770602122,False
y2_d012_BVD_RZQ_194,3.9,0,20.66658259122686,True
y2_d030_IKJ_RZQ_182,2.8,0,31.54927782691705,True
y2_d011_BVD_RZQ_205,4.35,0,71.25794732414063,True
y1_d080_FBP_QEA_187,6.05,0,70.10950000399376,True
y2_d048_DYE_RZQ_135,2.5,0,13.294851479050077,True
y2_d050_DYE_RZQ_70,5.7,0,67.280194147312,True
y2_d046.5_IHI_YJD_207,3.5,0,87.2176707555298,False
y2_d068_RDO_RZQ_186,3.65,1,48.36534521909774,True
y2_d075_VZE_YJD_5,5.25,0,73.84395492252564,True
